Precision,Question,BatchSize,Token_Step,Token_Rank,Token_ID,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j),Logit_B1,Mean_Logit_Runs,Std_Logit_Runs,Range_Logit_Runs
fp16,question_001,16,4,7,6099,3.976202265221218e-07,3.9466658563469537e-07,3.0775431092422423e-09,6.185416623338824e-09,20.453125,20.448123931884766,0.013778346590697765,0.046875
fp16,question_001,16,4,8,785,2.337488780312924e-07,2.378313297413115e-07,3.5763714212322384e-09,7.432603865709098e-09,19.921875,19.94156265258789,0.01459401287138462,0.03125
fp16,question_001,16,4,9,432,1.070180246642849e-07,1.0540169625983253e-07,1.3352204897287834e-09,3.292569772384013e-09,19.140625,19.127811431884766,0.012378277257084846,0.03125
fp16,question_001,16,4,10,264,7.82960682954581e-08,7.852710837141785e-08,1.220292089598729e-09,3.6992489071963064e-09,18.828125,18.833436965942383,0.011097114533185959,0.03125
fp16,question_001,16,5,1,3405,0.9999451637268066,0.999945342540741,5.949402179794561e-07,1.6689300537109375e-06,38.53125,38.546875,0.019008491188287735,0.0625
fp16,question_001,16,5,2,1196,5.391078957472928e-05,5.369559585233219e-05,6.019714646754437e-07,1.6846897779032588e-06,28.703125,28.71468734741211,0.01677335985004902,0.046875
fp16,question_001,16,5,3,7841,4.812255269825982e-07,4.7526859248137043e-07,4.45326042708416e-09,1.480577793699922e-08,23.984375,23.987499237060547,0.013975441455841064,0.046875
fp16,question_001,16,5,4,5537,1.974945575966558e-07,1.8885944541580102e-07,4.573414091879613e-09,1.484161771259096e-08,23.09375,23.064374923706055,0.019425397738814354,0.0625
fp16,question_001,16,5,5,15130,1.2553518047297985e-07,1.1965229873567296e-07,3.5609908355382913e-09,1.3210780025474378e-08,22.640625,22.607812881469727,0.023437516763806343,0.0625
fp16,question_001,16,5,6,4755,5.233084721112391e-08,5.145941983641933e-08,6.604984892355503e-10,1.6100507593819202e-09,21.765625,21.764373779296875,0.011625596322119236,0.046875
fp16,question_001,16,5,7,3239,2.981721891615052e-08,2.955964184536697e-08,3.5758812577668664e-10,9.173817261398653e-10,21.203125,21.209999084472656,0.015360275283455849,0.0625
fp16,question_001,16,5,8,15846,2.181474378915027e-08,2.17765041554685e-08,3.3840152902087084e-10,6.817568731776191e-10,20.890625,20.904375076293945,0.007421466521918774,0.03125
fp16,question_001,16,5,9,3491,1.2236961666189927e-08,1.2051865283524421e-08,1.4332862674493185e-10,3.764926148619452e-10,20.3125,20.31281280517578,0.012689955532550812,0.046875
fp16,question_001,16,5,10,25294,5.871358510489699e-09,5.7085549620694565e-09,1.4442100293443616e-10,5.420952575718729e-10,19.578125,19.565311431884766,0.018405677750706673,0.046875
fp16,question_001,16,6,1,374,0.9999996423721313,0.9999995827674866,0.0,0.0,37.8125,37.834999084472656,0.014031212776899338,0.03125
fp16,question_001,16,6,2,17064,1.2359565459973965e-07,1.2116132097617083e-07,1.770039337323226e-09,5.659842372551793e-09,21.90625,21.908748626708984,0.012639937922358513,0.03125
fp16,question_001,16,6,3,25,1.1079043105155506e-07,1.1033961300199735e-07,2.6874098502105426e-09,8.590326672219817e-09,21.796875,21.814998626708984,0.018582509830594063,0.0625
fp16,question_001,16,6,4,2727,7.265813906087715e-08,7.100729959574892e-08,1.1941292399342274e-09,4.402124886837555e-09,21.375,21.374374389648438,0.018739625811576843,0.0625
fp16,question_001,16,6,5,5302,1.8954009917138137e-08,1.8720834660257424e-08,2.9075328256134014e-10,8.679688079382686e-10,20.03125,20.041250228881836,0.01490860152989626,0.046875
fp16,question_001,16,6,6,572,8.67777849578033e-09,8.53587867055694e-09,1.047782693941457e-10,2.6698732114027734e-10,19.25,19.255937576293945,0.007584271486848593,0.015625
fp16,question_001,16,6,7,35616,5.101402411611389e-09,5.065490249478444e-09,7.937351470532761e-11,2.3728929932076426e-10,18.71875,18.73406219482422,0.011895444244146347,0.03125
fp16,question_001,16,6,8,17601,3.732265607681029e-09,3.6485356957882686e-09,5.717058770837724e-11,1.7091283943670987e-10,18.40625,18.40593719482422,0.011895444244146347,0.03125
fp16,question_001,16,6,9,20412,2.8616273795023517e-09,2.8296840426378367e-09,1.9920178354060347e-11,4.436562228704588e-11,18.140625,18.151874542236328,0.007015606388449669,0.015625
fp16,question_001,16,6,10,911,2.688250289040184e-09,2.6878372860750233e-09,4.796173874721532e-11,1.6804313496265877e-10,18.078125,18.100311279296875,0.011730152182281017,0.046875
fp16,question_001,16,7,1,25,0.9263035655021667,0.9267246127128601,0.0008420255617238581,0.0021050572395324707,39.65625,39.65937423706055,0.016828441992402077,0.0625
fp16,question_001,16,7,2,911,0.07369626313447952,0.07327525317668915,0.0008420315571129322,0.0021050795912742615,37.125,37.12187576293945,0.00937502272427082,0.03125
fp16,question_001,16,7,3,10161,6.943997021835457e-08,6.960734566519022e-08,8.716884991599727e-10,2.1700898855669948e-09,23.25,23.2549991607666,0.012279297225177288,0.03125
fp16,question_001,16,7,4,2974,4.9240313160225924e-08,4.9652452815962533e-08,5.799770108616542e-10,1.428659857083403e-09,22.90625,22.917186737060547,0.010004924610257149,0.03125
fp16,question_001,16,7,5,330,3.033607498537094e-08,3.018365646312304e-08,4.938943698462595e-10,1.3442473800751031e-09,22.421875,22.419374465942383,0.01098645944148302,0.03125
fp16,question_001,16,7,6,1447,2.437571922087045e-08,2.4071695747807098e-08,3.712314899928515e-10,1.0633876001975295e-09,22.203125,22.193124771118164,0.01423845998942852,0.046875
fp16,question_001,16,7,7,510,2.3259474346559728e-08,2.3454157727087477e-08,2.7396221402575804e-10,6.748521741428704e-10,22.15625,22.167186737060547,0.010004924610257149,0.03125
fp16,question_001,16,7,8,5248,1.989488396247907e-08,2.0270167766511804e-08,2.978061963698764e-10,8.954632590985057e-10,22.0,22.021249771118164,0.012405936606228352,0.03125
fp16,question_001,16,7,9,101888,9.545670032196085e-09,9.462000072346655e-09,1.4472020803957264e-10,4.440119383275487e-10,21.265625,21.259374618530273,0.010364438407123089,0.03125
fp16,question_001,16,7,10,40727,3.5669560638496023e-09,3.583555230335378e-09,5.661530966261097e-11,1.580586772575998e-10,20.28125,20.288436889648438,0.010462874546647072,0.03125
fp16,question_001,16,8,1,330,0.9999998807907104,0.9999998211860657,0.0,0.0,45.5,45.53312301635742,0.029587041586637497,0.09375
fp16,question_001,16,8,2,576,9.184851990085008e-08,8.778082616345273e-08,2.2522821385706493e-09,6.90251766854999e-09,29.296875,29.284374237060547,0.027599284425377846,0.09375
fp16,question_001,16,8,3,1036,1.4532545833390031e-08,1.445678510236803e-08,1.887011380485859e-10,6.759739434869516e-10,27.453125,27.48093605041504,0.019082996994256973,0.0625
fp16,question_001,16,8,4,364,5.602795560832874e-09,5.431054272975189e-09,8.355153374717261e-11,2.565698764556146e-10,26.5,26.501874923706055,0.020165380090475082,0.0625
fp16,question_001,16,8,5,1591,1.708756136586942e-09,1.6810355329965887e-09,3.4153357225674696e-11,1.0515865955795789e-10,25.3125,25.32906150817871,0.01605961285531521,0.046875
fp16,question_001,16,8,6,2917,1.0364130664797244e-09,1.0081679935325383e-09,1.9185455307768606e-11,6.279310404977423e-11,24.8125,24.817811965942383,0.01311386190354824,0.046875
fp16,question_001,16,8,7,3555,3.6954445059578234e-10,3.514381008429268e-10,9.765594582988868e-12,3.307040752353885e-11,23.78125,23.763750076293945,0.03196677938103676,0.109375
fp16,question_001,16,8,8,10022,1.1270469280066919e-10,1.10355703741849e-10,2.1216253580369493e-12,6.828440590744833e-12,22.59375,22.60562515258789,0.012716920115053654,0.046875
fp16,question_001,16,8,9,38713,5.847042294782057e-11,5.629805996387738e-11,1.2918942174713899e-12,4.3941239535882914e-12,21.9375,21.932498931884766,0.011022050864994526,0.03125
fp16,question_001,16,8,10,4710,5.3237924485527444e-11,5.1232938030887354e-11,1.3743429137791363e-12,4.000896836053869e-12,21.84375,21.838125228881836,0.0161657202988863,0.046875
fp16,question_001,16,9,1,785,0.9999966621398926,0.9999966025352478,3.264680970005429e-08,1.1920928955078125e-07,39.34375,39.35687255859375,0.0208134725689888,0.0625
fp16,question_001,16,9,2,89807,2.058046675301739e-06,2.0370875972730573e-06,2.5235024736502965e-08,9.572841008775868e-08,26.25,26.252811431884766,0.02414347231388092,0.078125
fp16,question_001,16,9,3,3838,9.721521792016574e-07,9.740225550558534e-07,9.446705639959418e-09,3.0380874704860616e-08,25.5,25.514999389648438,0.01847701333463192,0.0625
fp16,question_001,16,9,4,576,1.6373716960060847e-07,1.612699662700834e-07,2.6044288947701943e-09,7.616137054355931e-09,23.71875,23.716562271118164,0.008844409137964249,0.03125
fp16,question_001,16,9,5,1782,3.88909846549268e-08,3.822201577463602e-08,6.579533584627484e-10,1.7809504981869395e-09,22.28125,22.276874542236328,0.01712769642472267,0.0625
fp16,question_001,16,9,6,1001,2.250837738415612e-08,2.259344356048132e-08,1.5138164333183823e-10,3.54454243733926e-10,21.734375,21.751249313354492,0.020453831180930138,0.0625
fp16,question_001,16,9,7,32,1.4993812413877095e-08,1.4538430903598965e-08,2.017341849125387e-10,6.866187618470576e-10,21.328125,21.310312271118164,0.015628065913915634,0.046875
fp16,question_001,16,9,8,51,1.1861080118080736e-08,1.175867669900299e-08,1.4790052516033825e-10,5.517115653219662e-10,21.09375,21.098125457763672,0.01467081531882286,0.046875
fp16,question_001,16,9,9,2514,5.515914835996227e-09,5.463028696084393e-09,5.6771743556227605e-11,1.723794440522397e-10,20.328125,20.331562042236328,0.01372502837330103,0.03125
fp16,question_001,16,9,10,43,4.944433751319366e-09,4.912477535867765e-09,6.147866243866318e-11,2.2998758453240953e-10,20.21875,20.225311279296875,0.012535122223198414,0.046875
fp16,question_001,16,10,1,15130,0.9999998807907104,0.9999998211860657,0.0,0.0,42.1875,42.16562271118164,0.028810860589146614,0.09375
fp16,question_001,16,10,2,25294,5.15223526065256e-08,5.137884784289781e-08,1.3273836474425593e-09,3.994877317836654e-09,25.40625,25.381250381469727,0.01397549919784069,0.046875
fp16,question_001,16,10,3,42645,1.866015963969403e-08,1.8919148914164907e-08,4.973315093081965e-10,1.4696333039410092e-09,24.390625,24.382186889648438,0.014048750512301922,0.046875
fp16,question_001,16,10,4,34588,1.5960878840814985e-08,1.634261437288842e-08,3.276039439725764e-10,1.0293899066482481e-09,24.234375,24.235937118530273,0.01660970225930214,0.046875
fp16,question_001,16,10,5,5537,1.131795812625569e-08,1.1736533522821446e-08,3.2370500724354656e-10,9.196732264626917e-10,23.890625,23.904687881469727,0.032960984855890274,0.09375
fp16,question_001,16,10,6,1290,2.9066919982057016e-09,2.9701441306428933e-09,1.093256804529652e-10,3.3074876171212964e-10,22.53125,22.530311584472656,0.028540320694446564,0.078125
fp16,question_001,16,10,7,142406,2.1600703448143577e-09,2.197054316255276e-09,3.13056906786624e-11,6.856781809005952e-11,22.234375,22.229373931884766,0.02059658244252205,0.0625
fp16,question_001,16,10,8,8622,1.3101488782751858e-09,1.3414835908776013e-09,2.68913051548747e-11,8.449729804738126e-11,21.734375,21.735937118530273,0.01660970225930214,0.046875
fp16,question_001,16,10,9,1590,1.2898369039504587e-09,1.3133708565149504e-09,5.6088973743317894e-11,1.6645573808204972e-10,21.71875,21.714061737060547,0.034125521779060364,0.09375
fp16,question_001,16,10,10,89807,1.1206297001464804e-09,1.127311355375582e-09,2.8390781045550817e-11,7.00508540063538e-11,21.578125,21.561874389648438,0.01396134402602911,0.03125
fp16,question_001,16,11,1,42645,0.9999992847442627,0.9999992251396179,0.0,0.0,46.375,46.3849983215332,0.027557138353586197,0.09375
fp16,question_001,16,11,2,114814,6.893610020597407e-07,6.899063578202913e-07,1.2564610685217303e-08,4.309202950025792e-08,32.1875,32.198123931884766,0.014803294092416763,0.03125
fp16,question_001,16,11,3,57492,1.6144191539169128e-10,1.6190658536086033e-10,4.445551132076231e-12,1.271480143394399e-11,23.828125,23.84062385559082,0.016237977892160416,0.046875
fp16,question_001,16,11,4,320,7.66964530080072e-12,7.725928403978788e-12,2.264143055983811e-13,7.192918136111892e-13,20.78125,20.798124313354492,0.018178751692175865,0.0625
fp16,question_001,16,11,5,31700,4.8751237421984506e-12,4.7826820628871225e-12,1.0228457485291984e-13,2.9536919785022597e-13,20.328125,20.318750381469727,0.012103253975510597,0.03125
fp16,question_001,16,11,6,444,3.6228838939250663e-12,3.660557100493289e-12,1.617573669411218e-13,4.60291960796555e-13,20.03125,20.05062484741211,0.02177661843597889,0.0625
fp16,question_001,16,11,7,44469,3.1971838371225303e-12,3.1812230801009367e-12,7.824705374739546e-14,2.44056077430832e-13,19.90625,19.91093635559082,0.01179660577327013,0.03125
fp16,question_001,16,11,8,220,3.147616282200838e-12,3.102741154281663e-12,7.920298125034878e-14,2.402719950084231e-13,19.890625,19.885936737060547,0.01137514691799879,0.03125
fp16,question_001,16,11,9,14528,1.2520352593234363e-12,1.2692941316061468e-12,2.8453469777794255e-14,9.860753706625314e-14,18.96875,18.9921875,0.014062415808439255,0.046875
fp16,question_001,16,11,10,66727,1.1049172644536642e-12,1.1020370813824565e-12,2.2062619743287715e-14,6.799779923155613e-14,18.84375,18.850936889648438,0.02101197838783264,0.0625
fp16,question_001,16,12,1,774,1.0,1.0,0.0,0.0,41.125,41.12874984741211,0.023913782089948654,0.0625
fp16,question_001,16,12,2,28370,6.943535330039552e-11,7.039017979604267e-11,1.480438276309226e-12,4.40877195861944e-12,17.734375,17.751562118530273,0.03266330808401108,0.09375
fp16,question_001,16,12,3,587,1.50164481543813e-11,1.4826679814450294e-11,4.2333329767010874e-13,1.1643255803939212e-12,16.203125,16.193750381469727,0.007654581218957901,0.015625
fp16,question_001,16,12,4,31513,8.423464183116014e-12,8.523376449076636e-12,1.8179823423579433e-13,5.306814016003969e-13,15.625,15.640312194824219,0.023539401590824127,0.078125
fp16,question_001,16,12,5,220,7.491983596008556e-12,7.441103289096418e-12,2.0306770587980028e-13,5.809042483151394e-13,15.5078125,15.504374504089355,0.012709228321909904,0.0390625
fp16,question_001,16,12,6,25852,6.211072454964661e-12,6.18024771983916e-12,1.6099518636639165e-13,4.853634855139788e-13,15.3203125,15.31874942779541,0.009631887078285217,0.03125
fp16,question_001,16,12,7,46359,5.1090889331695255e-12,5.1061758987724915e-12,5.334033114832125e-14,1.596661171332503e-13,15.125,15.128124237060547,0.01855366863310337,0.0546875
fp16,question_001,16,12,8,69022,2.489971119915002e-12,2.505781606515489e-12,3.171099925074021e-14,9.841736800519918e-14,14.40625,14.41624927520752,0.017680417746305466,0.0546875
fp16,question_001,16,12,9,7022,1.909127153240653e-12,1.916523580461349e-12,2.914514332999496e-14,8.880201261829423e-14,14.140625,14.148124694824219,0.025144120678305626,0.078125
fp16,question_001,16,12,10,9307,1.6076461993239088e-12,1.6379691656839834e-12,3.6669733411874225e-14,1.409253573211866e-13,13.96875,13.990937232971191,0.02121550962328911,0.078125
fp16,question_001,16,13,1,57492,1.0,1.0,0.0,0.0,40.3125,40.29437255859375,0.015423610806465149,0.03125
fp16,question_001,16,13,2,10191,1.7629980808564483e-09,1.8558615755281949e-09,2.3953160635525883e-11,8.729394984641203e-11,20.15625,20.189374923706055,0.010661745443940163,0.03125
fp16,question_001,16,13,3,61268,1.0693124163907441e-09,1.069480171089765e-09,1.903006918713146e-11,5.0521808958592374e-11,19.65625,19.638124465942383,0.015423690900206566,0.046875
fp16,question_001,16,13,4,71441,7.465003615259036e-10,7.737511187322355e-10,1.653330770901018e-11,4.81451545297773e-11,19.296875,19.314374923706055,0.015194042585790157,0.046875
fp16,question_001,16,13,5,220,2.206650834279955e-10,2.2394686105542405e-10,2.748957745463132e-12,7.004660740328461e-12,18.078125,18.074687957763672,0.01662127859890461,0.0625
fp16,question_001,16,13,6,23727,6.032647298370719e-11,5.924848112126568e-11,8.095691543356931e-13,2.7625436660461133e-12,16.78125,16.744998931884766,0.014803404919803143,0.046875
fp16,question_001,16,13,7,31543,5.1599970823934527e-11,5.256367563433173e-11,6.067072300282306e-13,1.6379606004868208e-12,16.625,16.62531280517578,0.012689955532550812,0.046875
fp16,question_001,16,13,8,11744,5.079998574575306e-11,5.234405270337916e-11,1.1798655585523732e-12,3.2763201873731163e-12,16.609375,16.62093734741211,0.016180740669369698,0.046875
fp16,question_001,16,13,9,7982,4.081893503760092e-11,4.12474186750611e-11,6.646336042290257e-13,1.9285684160763594e-12,16.390625,16.3828125,0.009504245594143867,0.03125
fp16,question_001,16,13,10,43492,3.3840086982595e-11,3.49431074353479e-11,6.995370537173085e-13,2.1825007079367964e-12,16.203125,16.216875076293945,0.016429292038083076,0.046875
fp16,question_001,16,14,1,315,1.0,1.0,0.0,0.0,37.125,37.08625030517578,0.019324585795402527,0.0625
fp16,question_001,16,14,2,59735,3.028842954222455e-08,3.088242905846528e-08,2.980968250021476e-10,9.614602447527432e-10,19.8125,19.79312515258789,0.009662292897701263,0.03125
fp16,question_001,16,14,3,1055,1.0969742447741737e-08,1.121695714090265e-08,1.5774694051007287e-10,5.264491065304355e-10,18.796875,18.780311584472656,0.007911843247711658,0.03125
fp16,question_001,16,14,4,297,4.432176847757319e-09,4.538948772392359e-09,4.72885376689991e-11,1.406923466618082e-10,17.890625,17.87562370300293,0.013243609108030796,0.03125
fp16,question_001,16,14,5,1112,3.67440367021743e-09,3.753828803354509e-09,6.183688977534629e-11,1.763382773134481e-10,17.703125,17.685625076293945,0.011956875212490559,0.03125
fp16,question_001,16,14,6,124375,3.67440367021743e-09,3.754692112778457e-09,3.860120209586704e-11,1.1663803256567462e-10,17.703125,17.685937881469727,0.011796577833592892,0.03125
fp16,question_001,16,14,7,4940,3.3982678893096363e-09,3.471841258928521e-09,6.371319444253842e-11,2.1577162279129425e-10,17.625,17.607500076293945,0.009702588431537151,0.03125
fp16,question_001,16,14,8,220,3.1428841751335312e-09,3.2237030822557244e-09,4.005938636364448e-11,1.508297930996605e-10,17.546875,17.533437728881836,0.012107165530323982,0.03125
